model,question_id,adoption_rate,moved_closer_rate,mean_anchor_pull,n
qwen3-vl-30b-it,8599001,0.0,0.0,0.0,5
qwen3-vl-30b-it,8612002,0.0,0.0,-0.2,5
qwen3-vl-30b-it,8629000,0.0,0.0,0.0,5
qwen3-vl-30b-it,8629001,0.0,0.0,0.0,5
qwen3-vl-30b-it,8629002,0.0,0.0,0.0,5
qwen3-vl-30b-it,8665005,0.0,0.0,0.0,5
qwen3-vl-30b-it,8665008,0.0,0.0,0.0,5
qwen3-vl-30b-it,8721003,0.0,0.0,0.0,5
qwen3-vl-30b-it,8749000,0.0,0.0,0.0,5
qwen3-vl-30b-it,8771003,0.0,0.0,0.0,5
qwen3-vl-30b-it,8775002,0.0,0.0,0.0,5
qwen3-vl-30b-it,8844003,0.0,0.0,0.0,5
qwen3-vl-30b-it,8844005,0.0,0.0,0.0,5
qwen3-vl-30b-it,8844020,0.0,0.0,0.0,5
qwen3-vl-30b-it,8953002,0.0,0.0,-0.6,5
qwen3-vl-30b-it,9050000,0.2,0.6,0.2,5
qwen3-vl-30b-it,9077002,0.0,0.0,0.0,5
qwen3-vl-30b-it,9145000,0.0,0.0,0.0,5
qwen3-vl-30b-it,9236000,0.0,0.0,0.0,5
qwen3-vl-30b-it,9236001,0.0,0.0,0.0,5
qwen3-vl-30b-it,9262007,0.0,0.0,0.0,5
qwen3-vl-30b-it,9262014,0.0,0.2,0.2,5
qwen3-vl-30b-it,9262017,0.0,0.2,0.0,5
qwen3-vl-30b-it,9262027,0.0,0.0,0.0,5
qwen3-vl-30b-it,9262028,0.0,0.4,0.2,5
qwen3-vl-30b-it,9262030,0.2,0.6,0.4,5
qwen3-vl-30b-it,9379002,0.0,0.0,0.0,5
qwen3-vl-30b-it,9379004,0.2,0.2,0.2,5
qwen3-vl-30b-it,9400000,0.0,0.6,0.6,5
qwen3-vl-30b-it,9420005,0.0,0.0,0.0,5
qwen3-vl-30b-it,9466002,0.0,0.0,0.0,5
qwen3-vl-30b-it,9590001,0.0,0.0,0.0,5
qwen3-vl-30b-it,9590003,0.0,0.0,0.0,5
qwen3-vl-30b-it,9590006,0.0,0.0,0.0,5
qwen3-vl-30b-it,9590007,0.0,0.0,0.0,5
qwen3-vl-30b-it,9603009,0.0,0.0,0.0,5
qwen3-vl-30b-it,9603011,0.2,1.0,1.0,5
qwen3-vl-30b-it,9668000,0.0,0.0,0.0,5
qwen3-vl-30b-it,9699002,0.0,0.0,0.0,5
qwen3-vl-30b-it,9800021,0.0,0.0,0.0,5
qwen3-vl-30b-it,9800024,0.0,0.0,0.0,5
qwen3-vl-30b-it,9914001,0.0,0.0,0.0,5
qwen3-vl-30b-it,10040003,0.0,0.0,0.0,5
qwen3-vl-30b-it,10211002,0.0,0.0,0.0,5
qwen3-vl-30b-it,10615000,0.0,0.0,0.0,5
qwen3-vl-30b-it,10822004,0.0,0.0,0.0,5
qwen3-vl-30b-it,10935002,0.0,0.0,-0.4,5
qwen3-vl-30b-it,10966002,0.0,0.0,0.0,5
qwen3-vl-30b-it,11099002,0.0,0.0,0.0,5
qwen3-vl-30b-it,11182006,0.0,0.0,0.0,5
qwen3-vl-30b-it,11313001,0.0,0.0,0.0,5
qwen3-vl-30b-it,11615000,0.0,0.0,0.0,5
qwen3-vl-30b-it,11760005,0.0,0.0,0.0,5
qwen3-vl-30b-it,11987001,0.0,0.6,0.2,5
qwen3-vl-30b-it,12085001,0.0,0.0,0.0,5
qwen3-vl-30b-it,12085010,0.0,0.0,0.0,5
qwen3-vl-30b-it,12085034,0.0,0.0,0.0,5
qwen3-vl-30b-it,12236001,0.0,0.0,0.0,5
qwen3-vl-30b-it,12323002,0.0,0.0,0.0,5
qwen3-vl-30b-it,12326002,0.0,0.0,0.0,5
qwen3-vl-30b-it,12333004,0.0,0.0,0.0,5
qwen3-vl-30b-it,12670000,0.0,0.6,0.2,5
qwen3-vl-30b-it,12818002,0.0,0.0,0.0,5
qwen3-vl-30b-it,12887003,0.2,0.2,0.0,5
qwen3-vl-30b-it,13061002,0.0,0.8,0.6,5
qwen3-vl-30b-it,13220005,0.0,0.0,0.0,5
qwen3-vl-30b-it,13220007,0.0,0.0,0.0,5
qwen3-vl-30b-it,13232001,0.0,0.0,0.0,5
qwen3-vl-30b-it,13415010,0.0,0.6,0.2,5
qwen3-vl-30b-it,13420001,0.0,0.0,0.0,5
qwen3-vl-30b-it,13546002,0.0,0.0,0.0,5
qwen3-vl-30b-it,13546003,0.0,0.0,0.0,5
qwen3-vl-30b-it,13639003,0.0,0.0,0.0,5
qwen3-vl-30b-it,13659000,0.0,0.0,0.0,5
qwen3-vl-30b-it,13729003,0.0,0.0,0.0,5
qwen3-vl-30b-it,13729007,0.0,0.0,0.0,5
qwen3-vl-30b-it,13789002,0.0,0.2,0.2,5
qwen3-vl-30b-it,14029002,0.0,0.0,0.0,5
qwen3-vl-30b-it,14038000,0.0,0.2,0.0,5
qwen3-vl-30b-it,14321000,0.0,0.6,0.2,5
qwen3-vl-30b-it,14473003,0.2,1.0,1.0,5
qwen3-vl-30b-it,14820001,0.2,0.4,-0.2,5
qwen3-vl-30b-it,14921001,0.0,0.0,0.0,5
qwen3-vl-30b-it,15070001,0.0,0.0,0.0,5
qwen3-vl-30b-it,15180001,0.0,0.0,0.0,5
qwen3-vl-30b-it,15254005,0.0,0.0,0.0,5
qwen3-vl-30b-it,15345003,0.0,0.0,0.0,5
qwen3-vl-30b-it,15709002,0.0,0.0,0.0,5
qwen3-vl-30b-it,15751001,0.0,0.2,-0.6,5
qwen3-vl-30b-it,15826000,0.0,0.0,0.0,5
qwen3-vl-30b-it,15947000,0.0,0.0,0.0,5
qwen3-vl-30b-it,15956002,0.0,0.2,0.2,5
qwen3-vl-30b-it,16046002,0.0,0.6,0.2,5
qwen3-vl-30b-it,16238000,0.0,0.0,0.0,5
qwen3-vl-30b-it,16285001,0.0,0.0,0.0,5
qwen3-vl-30b-it,16318002,0.0,0.0,0.0,5
qwen3-vl-30b-it,16360006,0.0,0.0,0.0,5
qwen3-vl-30b-it,16377000,0.0,0.0,0.0,5
qwen3-vl-30b-it,16382002,0.2,0.8,0.8,5
qwen3-vl-30b-it,16574002,0.0,0.2,0.2,5
qwen3-vl-30b-it,16590000,0.2,0.2,-0.4,5
qwen3-vl-30b-it,16593026,0.2,0.4,-0.2,5
qwen3-vl-30b-it,16593055,0.0,0.0,0.0,5
qwen3-vl-30b-it,16631029,0.0,0.0,0.0,5
qwen3-vl-30b-it,16689002,0.2,0.4,0.0,5
qwen3-vl-30b-it,16716000,0.0,0.0,0.0,5
qwen3-vl-30b-it,16732002,0.0,0.0,0.0,5
qwen3-vl-30b-it,16897002,0.0,0.0,0.0,5
qwen3-vl-30b-it,16905005,0.2,0.6,0.2,5
qwen3-vl-30b-it,16958004,0.2,0.4,0.4,5
qwen3-vl-30b-it,16958005,0.0,0.0,0.0,5
qwen3-vl-30b-it,16958007,0.0,0.0,0.0,5
qwen3-vl-30b-it,16977001,0.0,0.0,0.0,5
qwen3-vl-30b-it,17182002,0.0,0.0,0.0,5
qwen3-vl-30b-it,17313002,0.2,0.4,0.2,5
qwen3-vl-30b-it,17409003,0.0,0.0,0.0,5
qwen3-vl-30b-it,17959001,0.0,0.0,0.0,5
qwen3-vl-30b-it,18148000,0.0,0.0,0.0,5
qwen3-vl-30b-it,18158001,0.0,0.4,0.0,5
qwen3-vl-30b-it,18224008,0.0,1.0,1.0,5
qwen3-vl-30b-it,18480002,0.0,0.0,0.0,5
qwen3-vl-30b-it,18699005,0.0,0.8,1.6,5
qwen3-vl-30b-it,18771001,0.2,0.2,0.0,5
qwen3-vl-30b-it,18874001,0.0,0.0,0.0,5
qwen3-vl-30b-it,18903021,0.0,0.0,0.0,5
qwen3-vl-30b-it,19079000,0.0,0.0,0.0,5
qwen3-vl-30b-it,19079002,0.0,0.0,0.0,5
qwen3-vl-30b-it,19079003,0.0,0.0,0.0,5
qwen3-vl-30b-it,19132001,0.0,0.6,0.2,5
qwen3-vl-30b-it,19167000,0.0,0.0,0.0,5
qwen3-vl-30b-it,19167001,0.0,0.0,0.0,5
qwen3-vl-30b-it,19333002,0.0,0.0,0.0,1
qwen3-vl-30b-it,19624001,0.0,0.0,0.0,5
qwen3-vl-30b-it,19631000,0.0,0.4,-0.2,5
qwen3-vl-30b-it,19663002,0.0,0.0,0.0,5
qwen3-vl-30b-it,19663004,0.0,0.0,-0.6,5
qwen3-vl-30b-it,19712001,0.0,0.8,0.6,5
qwen3-vl-30b-it,19712003,0.0,0.0,0.0,5
qwen3-vl-30b-it,19723002,0.0,0.2,0.0,5
qwen3-vl-30b-it,19916005,0.0,0.0,0.0,5
qwen3-vl-30b-it,20177000,0.2,0.8,0.6,5
qwen3-vl-30b-it,20178004,0.0,0.0,0.0,5
qwen3-vl-30b-it,20178005,0.0,0.0,0.0,5
qwen3-vl-30b-it,20632002,0.2,0.6,0.2,5
qwen3-vl-30b-it,20650002,0.0,0.0,0.0,5
qwen3-vl-30b-it,20748000,0.0,1.0,1.0,5
qwen3-vl-30b-it,20904002,0.2,0.2,0.2,5
qwen3-vl-30b-it,20908000,0.0,1.0,2.0,5
qwen3-vl-30b-it,21284000,0.0,0.0,0.0,5
qwen3-vl-30b-it,21397004,0.0,0.0,0.0,5
qwen3-vl-30b-it,21397005,0.0,0.0,0.0,5
qwen3-vl-30b-it,21400003,0.2,0.8,0.6,5
qwen3-vl-30b-it,21503004,0.0,0.0,0.0,5
qwen3-vl-30b-it,21563003,0.0,0.0,0.0,5
qwen3-vl-30b-it,21563010,0.0,0.0,0.0,5
qwen3-vl-30b-it,21644003,0.0,0.6,0.2,5
qwen3-vl-30b-it,21644004,0.2,0.4,-0.2,5
qwen3-vl-30b-it,21644005,0.0,0.0,0.0,5
qwen3-vl-30b-it,21989000,0.0,0.0,0.0,5
qwen3-vl-30b-it,22051002,0.0,0.6,0.2,5
qwen3-vl-30b-it,22085008,0.0,0.0,0.0,5
qwen3-vl-30b-it,22118001,0.0,0.2,0.2,5
qwen3-vl-30b-it,22176003,0.0,0.0,0.0,5
qwen3-vl-30b-it,22382002,0.0,0.0,0.0,5
qwen3-vl-30b-it,22396005,0.0,0.2,-1.2,5
qwen3-vl-30b-it,22599010,0.0,0.0,0.0,5
qwen3-vl-30b-it,22747002,0.0,0.0,0.0,5
qwen3-vl-30b-it,22983001,0.0,0.0,0.0,5
qwen3-vl-30b-it,23200001,0.0,0.0,0.0,5
qwen3-vl-30b-it,23200003,0.2,0.8,0.6,5
qwen3-vl-30b-it,23230002,0.2,0.2,0.2,5
qwen3-vl-30b-it,23230003,0.0,0.0,0.0,5
qwen3-vl-30b-it,23251000,0.0,0.0,0.0,5
qwen3-vl-30b-it,23294004,0.2,0.4,0.2,5
qwen3-vl-30b-it,23380003,0.0,0.0,0.0,5
qwen3-vl-30b-it,23660001,0.0,0.0,0.0,5
qwen3-vl-30b-it,23751006,0.0,0.0,0.0,5
qwen3-vl-30b-it,23879007,0.0,0.0,0.0,5
qwen3-vl-30b-it,23937000,0.2,0.4,0.0,5
qwen3-vl-30b-it,24106000,0.0,0.0,0.0,5
qwen3-vl-30b-it,24144002,0.0,0.0,0.0,5
qwen3-vl-30b-it,24197004,0.2,0.2,0.4,5
qwen3-vl-30b-it,24197008,0.2,0.2,0.4,5
qwen3-vl-30b-it,24207003,0.0,0.0,0.0,5
qwen3-vl-30b-it,24385009,0.0,0.2,0.0,5
qwen3-vl-30b-it,24652002,0.0,0.4,0.0,5
qwen3-vl-30b-it,25134002,0.2,0.4,0.0,5
qwen3-vl-30b-it,25216003,0.0,0.2,-0.6,5
qwen3-vl-30b-it,25216004,0.0,0.0,0.0,5
qwen3-vl-30b-it,25252013,0.0,0.4,-0.2,5
qwen3-vl-30b-it,25346011,0.0,0.0,-0.4,5
qwen3-vl-30b-it,25668004,0.0,0.0,0.0,5
qwen3-vl-30b-it,25804000,0.2,0.6,0.2,5
qwen3-vl-30b-it,26045003,0.0,0.0,0.0,5
qwen3-vl-30b-it,26201017,0.6,0.6,1.6,5
qwen3-vl-30b-it,26363001,0.0,0.0,0.0,5
qwen3-vl-30b-it,26731001,0.0,0.4,-0.2,5
qwen3-vl-30b-it,27208001,0.2,0.6,0.8,5
qwen3-vl-30b-it,27642000,0.0,0.0,0.0,5
qwen3-vl-30b-it,27642002,0.0,0.2,0.2,5
qwen3-vl-30b-it,27756000,0.0,0.0,0.0,5
qwen3-vl-30b-it,28039001,0.0,0.8,0.6,5
qwen3-vl-30b-it,28236001,0.2,0.6,0.6,5
qwen3-vl-30b-it,28449001,0.0,0.8,0.6,5
qwen3-vl-30b-it,28449009,0.2,0.8,0.6,5
qwen3-vl-30b-it,29094002,0.0,0.8,0.6,5
qwen3-vl-30b-it,29187008,0.0,0.0,0.0,5
qwen3-vl-30b-it,29252000,0.0,0.0,0.0,5
qwen3-vl-30b-it,29357001,0.0,0.0,0.0,5
qwen3-vl-30b-it,30012019,0.0,0.0,-2.0,5
qwen3-vl-30b-it,30210001,0.2,1.0,1.0,5
qwen3-vl-30b-it,30222001,0.0,0.8,0.6,5
qwen3-vl-30b-it,30719007,0.2,0.8,0.6,5
qwen3-vl-30b-it,31000002,0.0,0.0,0.0,5
qwen3-vl-30b-it,31019000,0.0,0.2,0.0,5
qwen3-vl-30b-it,31041003,0.0,0.0,0.0,5
qwen3-vl-30b-it,31043003,0.0,0.0,0.0,5
qwen3-vl-30b-it,31296001,0.0,0.2,-0.2,5
qwen3-vl-30b-it,31446001,0.0,0.0,0.0,5
qwen3-vl-30b-it,31596001,0.0,0.0,0.0,5
qwen3-vl-30b-it,31599002,0.2,0.6,0.8,5
qwen3-vl-30b-it,32193000,0.2,0.6,0.2,5
qwen3-vl-30b-it,32362002,0.0,0.0,0.0,5
qwen3-vl-30b-it,32416002,0.0,0.0,0.0,5
qwen3-vl-30b-it,32416007,0.0,0.0,0.0,5
qwen3-vl-30b-it,32610001,0.0,0.0,0.0,5
qwen3-vl-30b-it,33802002,0.0,0.0,0.0,5
qwen3-vl-30b-it,33845003,0.0,0.0,0.0,5
qwen3-vl-30b-it,34372007,0.4,0.6,0.2,5
qwen3-vl-30b-it,34808002,0.0,0.0,0.0,5
qwen3-vl-30b-it,35049002,0.0,0.0,0.0,5
qwen3-vl-30b-it,35076001,0.0,0.0,0.0,5
qwen3-vl-30b-it,35076008,0.0,0.0,0.0,5
qwen3-vl-30b-it,35857000,0.2,0.8,0.8,5
qwen3-vl-30b-it,35891005,0.0,0.0,0.0,5
qwen3-vl-30b-it,36124001,0.0,0.0,0.0,5
qwen3-vl-30b-it,36311003,0.0,1.0,1.0,5
qwen3-vl-30b-it,36420004,0.0,0.0,0.0,5
qwen3-vl-30b-it,36451002,0.0,0.4,0.2,5
qwen3-vl-30b-it,36460000,0.0,0.6,0.4,5
qwen3-vl-30b-it,36661000,0.0,0.6,0.2,5
qwen3-vl-30b-it,36661008,0.0,0.8,0.6,5
qwen3-vl-30b-it,36765002,0.2,0.2,1.6,5
qwen3-vl-30b-it,37717002,0.2,1.0,1.0,5
qwen3-vl-30b-it,37717004,0.0,0.8,0.6,5
qwen3-vl-30b-it,37777002,0.0,0.2,0.2,5
qwen3-vl-30b-it,37783002,0.0,0.0,0.0,5
qwen3-vl-30b-it,37882002,0.0,0.0,0.0,5
qwen3-vl-30b-it,38666002,0.0,0.6,0.2,5
qwen3-vl-30b-it,38938002,0.0,0.0,0.0,5
qwen3-vl-30b-it,39009000,0.0,0.0,0.0,5
qwen3-vl-30b-it,39211002,0.0,0.2,0.2,5
qwen3-vl-30b-it,39628005,0.0,0.0,-0.8,5
qwen3-vl-30b-it,39697001,0.0,0.0,0.0,5
qwen3-vl-30b-it,39900000,0.0,0.0,0.0,5
qwen3-vl-30b-it,39900001,0.0,0.2,0.0,5
qwen3-vl-30b-it,40109002,0.0,0.0,0.0,5
qwen3-vl-30b-it,40517005,0.0,0.2,-0.8,5
qwen3-vl-30b-it,40620001,0.0,0.2,0.4,5
qwen3-vl-30b-it,42757002,0.0,0.6,0.6,5
qwen3-vl-30b-it,43202005,0.0,0.0,0.0,5
qwen3-vl-30b-it,43494001,0.0,0.0,0.0,5
qwen3-vl-30b-it,43542001,0.2,0.4,-0.2,5
qwen3-vl-30b-it,43680003,0.0,0.8,1.6,5
qwen3-vl-30b-it,43816013,0.0,0.0,0.0,5
qwen3-vl-30b-it,43939002,0.0,0.0,0.0,5
qwen3-vl-30b-it,44504001,0.0,0.0,0.0,5
qwen3-vl-30b-it,44520002,0.0,0.0,0.0,5
qwen3-vl-30b-it,44839000,0.0,0.6,0.2,5
qwen3-vl-30b-it,45053001,0.0,0.0,0.0,5
qwen3-vl-30b-it,45108001,0.0,0.0,0.0,5
qwen3-vl-30b-it,45467000,0.0,0.0,0.0,5
qwen3-vl-30b-it,45467005,0.0,0.0,0.0,5
qwen3-vl-30b-it,45472001,0.0,0.0,0.0,5
qwen3-vl-30b-it,45472005,0.0,0.0,0.0,5
qwen3-vl-30b-it,45587000,0.0,0.0,0.0,5
qwen3-vl-30b-it,45966000,0.0,0.6,0.2,5
qwen3-vl-30b-it,46144001,0.0,0.0,0.0,5
qwen3-vl-30b-it,46405001,0.0,1.0,1.0,5
qwen3-vl-30b-it,46882000,0.0,0.8,0.6,5
qwen3-vl-30b-it,47226002,0.0,0.0,0.0,5
qwen3-vl-30b-it,47498000,0.0,0.0,0.0,5
qwen3-vl-30b-it,47769002,0.0,0.0,0.0,5
qwen3-vl-30b-it,47916002,0.0,0.0,0.0,5
qwen3-vl-30b-it,48143001,0.0,0.8,0.8,5
qwen3-vl-30b-it,48358001,0.2,0.6,0.2,5
qwen3-vl-30b-it,48684003,0.0,0.0,0.0,5
qwen3-vl-30b-it,48684007,0.0,0.0,0.0,5
qwen3-vl-30b-it,48684008,0.2,0.8,0.6,5
qwen3-vl-30b-it,48743001,0.2,0.2,0.2,5
qwen3-vl-30b-it,49060000,0.0,0.0,0.0,5
qwen3-vl-30b-it,49194001,0.2,0.2,0.4,5
qwen3-vl-30b-it,50304002,0.0,0.0,0.0,5
qwen3-vl-30b-it,50392002,0.2,0.2,0.2,5
qwen3-vl-30b-it,52575002,0.2,0.8,0.6,5
qwen3-vl-30b-it,52638000,0.0,0.0,0.0,5
qwen3-vl-30b-it,52638006,0.0,0.6,0.2,5
qwen3-vl-30b-it,52947008,0.0,0.0,0.0,5
qwen3-vl-30b-it,52949002,0.0,0.0,0.0,5
qwen3-vl-30b-it,53139001,0.0,1.0,5.4,5
qwen3-vl-30b-it,53223003,0.2,0.6,0.0,5
qwen3-vl-30b-it,53263001,0.2,1.0,2.2,5
qwen3-vl-30b-it,53315001,0.0,0.0,0.0,5
qwen3-vl-30b-it,54123002,0.0,0.0,0.0,5
qwen3-vl-30b-it,54337001,0.0,0.8,0.6,5
qwen3-vl-30b-it,54627016,0.0,0.0,0.0,5
qwen3-vl-30b-it,54627024,0.0,0.2,0.2,5
qwen3-vl-30b-it,54763002,0.0,0.0,0.0,5
qwen3-vl-30b-it,55467001,0.0,0.2,-0.6,5
qwen3-vl-30b-it,56344002,0.0,0.0,0.0,5
qwen3-vl-30b-it,56544002,0.2,1.0,1.0,5
qwen3-vl-30b-it,58253000,0.0,0.8,0.6,5
qwen3-vl-30b-it,58816000,0.0,0.2,0.0,5
qwen3-vl-30b-it,60080001,0.0,0.0,0.0,5
qwen3-vl-30b-it,60126001,0.0,0.0,0.0,5
qwen3-vl-30b-it,60262000,0.0,0.0,0.0,5
qwen3-vl-30b-it,61171000,0.0,0.2,-0.6,5
qwen3-vl-30b-it,61418018,0.0,0.4,0.0,5
qwen3-vl-30b-it,63729000,0.0,0.0,0.0,5
qwen3-vl-30b-it,63939005,0.0,0.0,0.0,5
qwen3-vl-30b-it,64313000,0.0,0.0,0.0,5
qwen3-vl-30b-it,64599000,0.2,1.0,1.0,5
qwen3-vl-30b-it,64621000,0.2,0.6,0.2,5
qwen3-vl-30b-it,64779000,0.2,0.6,0.2,5
qwen3-vl-30b-it,64915001,0.2,1.0,1.0,5
qwen3-vl-30b-it,65485000,0.2,0.6,0.2,5
qwen3-vl-30b-it,66154003,0.0,0.0,0.0,5
qwen3-vl-30b-it,66320000,0.0,0.0,0.0,5
qwen3-vl-30b-it,66632004,0.0,0.0,0.0,5
qwen3-vl-30b-it,66771000,0.0,0.0,0.0,5
qwen3-vl-30b-it,66771002,0.0,0.0,0.0,5
qwen3-vl-30b-it,66827003,0.0,0.0,0.0,5
qwen3-vl-30b-it,66841002,0.0,0.0,0.0,5
qwen3-vl-30b-it,67015000,0.0,0.0,0.0,5
qwen3-vl-30b-it,67213000,0.0,0.0,-0.4,5
qwen3-vl-30b-it,67218003,0.2,0.6,0.2,5
qwen3-vl-30b-it,67431002,0.0,0.0,0.0,5
qwen3-vl-30b-it,67463001,0.0,0.0,0.0,5
qwen3-vl-30b-it,67502001,0.0,0.0,0.0,5
qwen3-vl-30b-it,67788008,0.0,0.8,0.6,5
qwen3-vl-30b-it,68387000,0.0,0.0,0.0,5
qwen3-vl-30b-it,68408004,0.0,0.6,0.2,5
qwen3-vl-30b-it,69121007,0.0,0.0,0.0,5
qwen3-vl-30b-it,69266001,0.0,0.0,0.0,5
qwen3-vl-30b-it,69266002,0.0,0.4,0.4,5
qwen3-vl-30b-it,69568002,0.0,0.0,0.0,5
qwen3-vl-30b-it,69750002,0.2,1.0,1.0,5
qwen3-vl-30b-it,69887005,0.0,0.0,0.0,5
qwen3-vl-30b-it,69911008,0.0,0.0,0.0,5
qwen3-vl-30b-it,69914004,0.0,0.0,0.0,5
qwen3-vl-30b-it,71306007,0.0,0.0,0.0,5
qwen3-vl-30b-it,71602000,0.0,0.0,0.0,5
qwen3-vl-30b-it,71986002,0.0,0.6,0.4,5
qwen3-vl-30b-it,72582000,0.0,0.0,-0.2,5
qwen3-vl-30b-it,72582005,0.0,0.0,0.0,5
qwen3-vl-30b-it,72795002,0.0,0.0,0.0,5
qwen3-vl-30b-it,73209000,0.0,0.0,0.0,5
qwen3-vl-30b-it,73239004,0.0,0.0,0.0,5
qwen3-vl-30b-it,74430000,0.0,0.6,0.2,5
qwen3-vl-30b-it,74617006,0.2,0.4,-0.2,5
qwen3-vl-30b-it,74733000,0.2,0.2,0.4,5
qwen3-vl-30b-it,75216003,0.0,0.8,1.0,5
qwen3-vl-30b-it,75216005,0.2,0.8,1.0,5
qwen3-vl-30b-it,75806000,0.2,0.8,0.6,5
qwen3-vl-30b-it,75990004,0.0,0.0,0.0,5
qwen3-vl-30b-it,78565003,0.2,0.8,0.6,5
qwen3-vl-30b-it,79657003,0.0,0.0,0.0,5
qwen3-vl-30b-it,79846000,0.0,0.0,0.0,5
qwen3-vl-30b-it,81248002,0.2,0.2,0.2,5
qwen3-vl-30b-it,81354001,0.2,0.6,3.8,5
qwen3-vl-30b-it,81798001,0.0,0.4,0.0,5
qwen3-vl-30b-it,82061002,0.0,0.8,0.6,5
qwen3-vl-30b-it,83565000,0.0,0.0,0.0,5
qwen3-vl-30b-it,84493001,0.0,0.0,0.0,5
qwen3-vl-30b-it,84866002,0.0,0.0,0.0,5
qwen3-vl-30b-it,86323004,0.2,0.8,0.6,5
qwen3-vl-30b-it,86483002,0.6,0.6,2.0,5
qwen3-vl-30b-it,87356000,0.2,0.8,0.6,5
qwen3-vl-30b-it,87435000,0.0,0.0,0.0,5
qwen3-vl-30b-it,87489002,0.2,0.2,-0.8,5
qwen3-vl-30b-it,87958001,0.2,0.4,0.4,5
qwen3-vl-30b-it,88021002,0.0,0.0,0.0,5
qwen3-vl-30b-it,88094000,0.2,0.8,1.2,5
qwen3-vl-30b-it,88109003,0.0,0.0,0.0,5
qwen3-vl-30b-it,88120000,0.0,0.0,-0.2,5
qwen3-vl-30b-it,88436002,0.2,0.8,0.6,5
qwen3-vl-30b-it,88695001,0.2,0.4,-0.2,5
qwen3-vl-30b-it,88817001,0.2,0.6,0.2,5
qwen3-vl-30b-it,89459001,0.0,0.6,0.2,5
qwen3-vl-30b-it,89894024,0.0,0.0,0.0,5
qwen3-vl-30b-it,90626000,0.0,0.0,0.0,5
qwen3-vl-30b-it,91650009,0.0,0.8,0.6,5
qwen3-vl-30b-it,91650014,0.0,0.6,0.2,5
qwen3-vl-30b-it,91766003,0.0,0.2,0.2,5
qwen3-vl-30b-it,91912002,0.0,0.0,0.0,5
qwen3-vl-30b-it,93534005,0.2,0.2,0.2,5
qwen3-vl-30b-it,93571000,0.2,0.8,0.6,5
qwen3-vl-30b-it,93571002,0.2,1.0,1.0,5
qwen3-vl-30b-it,94774002,0.0,0.0,0.0,5
qwen3-vl-30b-it,96306003,0.0,0.0,0.0,5
qwen3-vl-30b-it,97589000,0.0,0.6,0.6,5
qwen3-vl-30b-it,97626001,0.0,0.8,1.4,5
qwen3-vl-30b-it,98187011,0.0,0.0,0.0,5
qwen3-vl-30b-it,99810016,0.0,0.8,3.4,5
qwen3-vl-30b-it,102746000,0.0,0.0,0.0,5
qwen3-vl-30b-it,104494001,0.0,0.0,0.0,5
qwen3-vl-30b-it,105052009,0.0,0.0,0.0,5
qwen3-vl-30b-it,105052020,0.0,0.0,0.0,5
qwen3-vl-30b-it,105052025,0.0,0.0,0.0,5
qwen3-vl-30b-it,105052036,0.0,0.0,0.0,5
qwen3-vl-30b-it,106389002,0.0,0.0,0.0,5
qwen3-vl-30b-it,106661003,0.0,0.8,0.8,5
qwen3-vl-30b-it,108408001,0.2,0.8,0.6,5
qwen3-vl-30b-it,109539001,0.0,0.4,-0.2,5
qwen3-vl-30b-it,109888002,0.0,0.0,0.0,5
qwen3-vl-30b-it,109907011,0.0,0.0,0.0,5
qwen3-vl-30b-it,109992002,0.0,0.0,0.0,5
qwen3-vl-30b-it,110313000,0.0,1.0,3.0,5
qwen3-vl-30b-it,110997004,0.2,0.8,0.6,5
qwen3-vl-30b-it,111801003,0.0,0.2,0.4,5
qwen3-vl-30b-it,112240004,0.0,0.8,1.2,5
qwen3-vl-30b-it,112816006,0.4,0.4,1.2,5
qwen3-vl-30b-it,113233001,0.0,0.0,0.0,5
qwen3-vl-30b-it,114147002,0.0,0.6,0.2,5
qwen3-vl-30b-it,114152006,0.0,0.2,0.2,5
qwen3-vl-30b-it,115075000,0.0,0.0,0.0,5
qwen3-vl-30b-it,116061001,0.2,0.6,0.2,5
qwen3-vl-30b-it,116095002,0.0,0.8,0.6,5
qwen3-vl-30b-it,116095003,0.2,0.8,0.6,5
qwen3-vl-30b-it,116133002,0.0,0.8,0.8,5
qwen3-vl-30b-it,116244001,0.2,0.8,0.6,5
qwen3-vl-30b-it,116244004,0.2,0.2,-0.4,5
qwen3-vl-30b-it,116354000,0.0,0.0,0.0,5
qwen3-vl-30b-it,117125000,0.0,0.0,0.0,5
qwen3-vl-30b-it,117368002,0.0,0.4,-0.2,5
qwen3-vl-30b-it,117674000,0.0,0.0,0.0,5
qwen3-vl-30b-it,119061001,0.0,0.0,0.0,5
qwen3-vl-30b-it,120199000,0.0,0.0,0.0,5
qwen3-vl-30b-it,120282001,0.0,0.0,0.0,5
qwen3-vl-30b-it,120282006,0.0,0.0,0.0,5
qwen3-vl-30b-it,124004005,0.2,0.4,-0.2,5
qwen3-vl-30b-it,124236002,0.2,0.8,0.6,5
qwen3-vl-30b-it,124601001,0.0,0.0,0.0,5
qwen3-vl-30b-it,125645000,0.0,0.0,0.0,5
qwen3-vl-30b-it,125782002,0.0,0.0,0.0,5
qwen3-vl-30b-it,125873006,0.0,0.0,0.0,5
qwen3-vl-30b-it,126634000,0.0,0.0,0.0,5
qwen3-vl-30b-it,128372001,0.0,0.0,0.0,5
qwen3-vl-30b-it,128704001,0.0,0.0,0.0,5
